subject,roi,freq_0.112179,freq_0.113782,freq_0.115385,freq_0.116987,freq_0.118590,freq_0.120192,freq_0.121795,freq_0.123397,freq_0.125000
sub-015P,auditory,2.569194406198611,4.618831787773993,4.469773430774885,1.6937983587332022,3.433037837947339,7.860447766359654,5.795991708835901,11.683699743978643,6.142956055865218
sub-015P,dmn,9.508591313427361,3.726395344516828,4.037682186654419,5.272687728683954,5.448723770554623,4.2177869320196875,3.2036940246100905,4.865345509645857,6.608911467321813
sub-015P,fpn,1.799710819364355,3.0232409478478255,7.921773674540924,6.290018483527175,1.6986895751924915,1.5507535363775915,2.438062720967078,1.7000343826804212,1.704987327725656
sub-015P,limbic,1.5094373985039964,3.236281731066451,6.921448868093007,3.5675332680550715,3.5697615978227377,2.080785849268896,2.973543936450643,3.8306474707315545,2.682062599951977
sub-015P,motor,8.525903246853586,2.9290042384782202,5.084915089145552,5.767066386774428,8.398921439983594,7.854568764151827,6.99847752153544,6.268549655318217,2.464411742507386
sub-015P,salience,6.229256624000983,6.210170563464565,6.142207453596085,1.8949250092876015,4.755923221637345,4.94644326003103,5.122817947209949,7.722856159463429,3.862512473912575
sub-015P,visual,3.2890192423122704,8.957744711567562,15.05563560801989,4.963367397566406,1.4926424842761639,1.6833115083861379,1.565924214532171,4.127685219567573,4.12247485046643
sub-016P,auditory,3.974689115933211,4.973074474133403,2.5833279381625407,1.7029210386880582,3.56833370120119,0.3088345520633874,1.5433327993921346,4.089423924882274,1.694893423626749
sub-016P,dmn,4.73004602363761,4.419083444292444,3.721005442852107,3.5922370714194365,3.4895271865163964,3.169900609342463,0.7954350702196642,1.5546792201800381,2.777740566677654
sub-016P,fpn,4.97905989901344,7.116695871204708,10.405376169095549,6.91089809745265,2.840936367102466,1.6663691340750084,2.5485977178336734,7.2518737335701635,3.212770214460982
sub-016P,limbic,1.2776542816522087,2.6711344116957725,4.992470240407017,1.7603555226769678,2.4314096061883967,1.695310495406462,3.043448434253282,5.1989022540377166,2.1222583209515347
sub-016P,motor,2.028528203817086,4.969964690323119,4.54301041591144,1.0460064425928466,1.7049146502069605,2.2560895073163754,2.4749175365677245,2.3953279494247965,2.9929173281784855
sub-016P,salience,1.8124071972495321,2.0478968216453137,5.909071169411495,5.518963884831102,2.2805044751266887,0.8337526648582176,2.45486556010765,6.604430235203621,4.977494589658285
sub-016P,visual,6.149692592082832,8.367479582701666,6.031415726919851,1.4236972710975908,4.904331494884503,3.2084815995149993,1.0425832209529884,0.4901018383507744,5.330483907487649
sub-018P,auditory,4.736583951455616,1.4597363861138788,5.439848208493678,4.802921109055804,6.438219533368484,2.8109157892891456,5.889844095660078,2.247290404911189,2.5077608965320346
sub-018P,dmn,3.12925644440595,2.2444573659047578,1.5030958654762383,2.2608212651290587,13.137358399801741,7.145958533852975,0.6852879271473018,1.3000965720290265,1.384008431670816
sub-018P,fpn,0.9724201113952808,3.2565030075723245,8.093055474948635,2.797215414418401,1.6897138815056492,2.606304256435089,1.5623455097401864,3.0912027804828837,1.299706217366337
sub-018P,limbic,2.453475808860524,1.496802850592604,3.5887327184899243,7.130400341722365,2.6789204967972315,2.3252731236874484,2.7070720266622503,1.3280174754715068,3.8614843142771105
sub-018P,motor,5.52640683717234,3.6513475975095417,14.187089227119854,3.6793126148213084,3.197890612176651,1.1247776179002176,0.8436374405985829,2.1257649827264053,1.4323049745961438
sub-018P,salience,2.7013210247847144,1.1268383349477897,3.6183756057741787,1.224715673338315,4.170220979101563,3.53831433435205,2.8561821469159474,3.9664263926855496,2.148270155637904
sub-018P,visual,7.799540311533994,11.409023017577969,27.901085677977328,6.2112310928487595,0.742329142262421,2.1065674082831203,2.4291056399217963,2.241424600621573,2.867039376072728
sub-019P,auditory,4.444939455618956,1.1236444137702384,3.0433546979308312,3.963094899501104,2.7286815060491256,3.3833721356566038,5.531136153734728,5.403467742020251,4.56376156539549
sub-019P,dmn,5.192173279148063,8.932106856142783,15.550676908918021,5.700131088719089,1.7375128544570495,1.5309963652728242,3.5386694344930576,5.360451174198005,1.80103313625877
sub-019P,fpn,6.5573034868995,4.325725450700345,8.216049981112862,6.230227195519123,4.63568262094264,2.866793573943353,3.5400615343725237,6.8580146256871455,5.654807282881322
sub-019P,limbic,8.286192969184846,10.163054951606924,8.0022223876096,5.037745622103834,1.6881405667282676,1.3470031511715839,5.598714052342103,4.458259458723787,4.448775028214566
sub-019P,motor,2.312658129776304,3.0670289972530327,1.8252720636201105,2.052520623736148,2.2965123178176285,4.953941636922599,3.3039217246843693,5.089945605931896,4.6738284707669395
sub-019P,salience,2.3099012516890047,1.592508916483409,6.560602055961348,9.423611738514362,7.049079744151383,1.4509262171194832,10.124404055297482,7.375633442609623,3.9756125040402175
sub-019P,visual,2.0825948152193146,3.867642439570903,15.527890029499408,5.511652882068671,3.3427600881621373,3.2803244877085262,0.8205347186482269,1.4914140894145473,2.183373502585361
sub-023P,auditory,2.6896790768102603,2.9608072737113025,6.293765802991725,2.2494040241525264,2.689569732602818,3.8293797122024404,0.6486036908013435,1.3621290881956507,3.6118040787609385
sub-023P,dmn,3.678843027160987,5.688448473540958,7.316261010530586,4.472240329751038,2.6137406090960416,2.781616542803862,1.5514727952946317,1.648145144554375,2.2980200512109046
sub-023P,fpn,3.5601911063828835,1.6107259272313836,3.5084045953805125,0.9739206361955427,0.4223242880674165,1.7335238924138845,0.5713139692321487,1.9254508613311423,1.7237008537739351
sub-023P,limbic,3.9726279991795685,3.8768595405179553,8.729506055315834,3.14376583771942,3.9990720329823586,5.247319035210397,0.33577198815295584,0.5914027728191364,5.833940169631753
sub-023P,motor,0.9108526557907186,1.9282621509236026,2.3491431806994405,0.4479094339411981,3.1256822934670465,7.636422401652137,1.0148615337344618,1.1700845885719788,1.9675870682326795
sub-023P,salience,3.1325406701581455,3.067822822058009,1.5644992878426691,2.2931929055425773,1.367907409691675,4.289178889365759,1.6450229313152436,1.4400847237386007,4.069712646792522
sub-023P,visual,2.9354719187146405,4.0243045058497335,3.6589430590769334,0.8753173420798452,3.0432244775681747,2.279049284642265,0.9853587953088802,1.8666620145832575,5.706085915538887
sub-024P,auditory,1.0283212043991452,1.7194180566872985,2.811046341420233,9.479206108268732,3.787272849418048,3.2060513784155136,2.739185586891534,1.772282219577337,2.9535065166279137
sub-024P,dmn,2.2558117809155327,4.256850436140105,8.641204269162527,5.265312007790505,3.807095182518932,5.292712538569375,3.3888735172649103,3.841972156197478,5.526218532463905
sub-024P,fpn,2.0320519812332347,3.0357081428918784,11.122558774638605,7.411773477574146,2.3185106463775256,2.6861662788340293,6.629721447633194,6.385738397958367,1.3914952152964184
sub-024P,limbic,3.5759864699574706,13.432733418253184,11.433144690981045,2.1307925773141165,2.390201496520445,3.4609385741061645,1.7623131282796347,3.6876898878826454,6.4783794477534
sub-024P,motor,8.499544386142954,7.748067084850842,9.939785727086917,6.0667634340031285,1.9313666582530138,2.4595599348929342,2.8145579306501602,2.9148553315831602,6.978922044697921
sub-024P,salience,0.39270278358267,1.4171750981517002,1.8892524103242097,2.959072007546449,1.4159372924588,3.5219237336825087,1.6827165705951546,0.8708200953519782,1.9662893890634194
sub-024P,visual,2.356020781465807,8.023954734622361,6.996970476595614,4.517922228749708,1.618860155707783,1.4922973806695405,1.266284935171072,1.619505059238632,1.0438507729213098
sub-030P,auditory,4.0618731045131184,2.358377194634261,13.191745474655143,9.567285289600967,6.965041796267083,3.0938141445194898,2.514427722602604,3.673679803386081,7.199336635220851
sub-030P,dmn,4.325411088299637,2.3032402265168446,2.542026251364626,2.6290147629764995,2.4905686748203695,3.3002354997764294,2.4520989756061256,1.7820103025930496,2.9061911538529004
sub-030P,fpn,0.6571165542716982,2.69801693487545,7.646557153501805,5.22136513198296,5.336208376194333,1.9544976198575865,0.7098632821154897,1.0999966431276345,3.6034477006937395
sub-030P,limbic,6.120756122408158,5.171702872168126,11.192752857227246,7.486004516391473,2.1474265863945483,1.2199193689146288,3.4992816641493496,3.4402325682401105,3.2618620304546653
sub-030P,motor,3.129072275209669,2.9373219049399486,2.742663522744276,4.3911141908270475,6.255535886049926,1.876634775678889,1.303839274886539,3.700981375478607,3.650235058891564
sub-030P,salience,2.1712989074229965,3.587340532734481,11.00070214192579,8.421887579173262,4.265463330445992,5.432432741869977,4.850407622273865,2.652831963596606,10.275420241554661
sub-030P,visual,2.289630357930148,4.114931325180872,6.156013709188053,1.9187024583597723,1.7375138275104665,1.455813933176756,2.1158813456821535,1.1477380965838853,1.0689680916221467
sub-039P,auditory,7.35402164680886,6.0936656336360775,4.552564361268054,1.2796124808836882,1.8023586337510973,1.9415387497020202,3.3864474237987725,4.744217350911736,2.0925774351403357
sub-039P,dmn,2.9775003625538408,3.136394305378563,6.431788354952025,2.749066124659518,4.0701498180368825,1.4804309280190295,4.382403455028496,4.397635389723086,2.3606819123738316
sub-039P,fpn,1.9125783925684072,2.594227821471325,2.572119621815844,2.586324082576599,3.403489142012118,3.2916677371655445,4.463854475597583,4.266126887390618,3.0252181538077876
sub-039P,limbic,1.9389566758342964,5.927026404472218,5.233264995984204,3.7014093675918165,4.657182654473696,5.118136957503088,3.1070229520247032,4.521675767609663,1.05924623618991
sub-039P,motor,12.170533028536479,8.08953686755693,8.111624852145447,1.2428654401165948,3.7433247030983177,1.9411203105043566,2.731236359894653,3.1973862198339233,0.7637275727126942
sub-039P,salience,3.585105448895523,2.5661089916301982,5.1086402202213375,7.161864135530061,6.67744029419085,1.476317355349337,5.419482294671726,6.313335188908731,4.3767677218853525
sub-039P,visual,2.900192372971497,2.5169730544170665,4.039183243771069,1.4934787759613553,3.9193775920539125,5.310022825411547,2.219130571982913,1.003369883948611,0.7763076299866534
sub-041P,auditory,4.885855721659029,0.7655913261833822,17.15618254204974,15.457655860686703,3.258077114748737,2.1765903161028977,3.4746508982295112,7.8156991457835066,2.3363159835201897
sub-041P,dmn,7.853117876708233,7.803988825645443,11.96721077683033,8.68983976232556,3.3304721289481893,5.364705960335055,4.271879073005989,5.20324672296796,3.059643105890045
sub-041P,fpn,3.041239016380663,8.249786369704713,24.2523613149278,11.286981485430747,5.856619476160916,4.213323267419436,2.4372482146919,1.688511692291804,2.106027744010521
sub-041P,limbic,2.8837836022363526,8.774236585306733,16.47002433071885,6.203590097186839,2.6785318764358585,14.319463302498729,12.530228622796578,2.2861872153745995,10.912543230433258
sub-041P,motor,8.740071783813235,5.6782347710189125,5.633950127486129,2.580402997276768,2.0129552836109283,3.9884376725236654,3.068256987272527,1.6653585690160524,2.242151271482963
sub-041P,salience,4.40473210955633,4.764576418688476,12.4759019352885,9.694654198318695,2.9971888569879033,6.02421459617103,4.788780241921761,4.792423904211236,3.7343015345038695
sub-041P,visual,6.557963096262595,14.339370311941712,10.830352022041511,2.3781026945830845,2.985704392145624,8.33964592728698,6.863587805701331,2.672138105934838,3.7954341421080775
sub-043P,auditory,1.5485604509368651,1.9745552477807897,2.992854056536281,1.6331753988816806,4.784867978216775,7.446295136846153,2.6339379844460113,2.0311048273884333,3.9910519478196997
sub-043P,dmn,4.731797101099621,3.1750687849760344,4.673117289339623,3.976281552976817,3.5915279128220203,3.163430254374228,2.4606123724148667,1.0823716088965343,0.8983391013406806
sub-043P,fpn,2.8236617484571496,1.6773085748389844,7.875929899123584,4.632925824348353,3.9583138728938287,3.2782155426297925,4.211652927030676,1.8274193238742538,0.9186715236937627
sub-043P,limbic,5.098086816064031,4.437107028181948,4.815851286386301,4.560785896248655,2.3716364161969983,3.1211538459098715,2.880948296774343,1.6238082931126125,3.175532177686604
sub-043P,motor,1.3734916375916766,3.6804370666530946,6.108776532246727,3.36384850628953,1.8905671337748693,1.6230206321762914,0.8677099408006825,3.0151957531193245,2.4936439814823586
sub-043P,salience,5.152082489746524,6.841299635102692,5.203693451025343,1.6182092738369986,3.7556120430593856,4.3827485310257295,5.024340879332847,2.6956713604137015,1.5674969495903006
sub-043P,visual,9.313020757021302,3.7334419369866474,6.449105617142041,4.149489871331754,6.2388058979780725,4.737357365636268,1.3241801461679379,1.928044848271846,0.991637968260058
sub-045P,auditory,8.221015212862888,6.458391072163359,3.4948614274538086,1.612990138507807,5.962978918018222,5.373747479972645,3.237504585945199,3.5292640045305697,6.186965327496976
sub-045P,dmn,6.1029071847423,8.091068110145743,7.552492359240746,4.641308926093655,8.188078533517833,5.23986496697956,6.19178412081398,3.3653839292485586,2.9670086884600657
sub-045P,fpn,4.4933868594427935,8.093854287526593,6.993862210976059,2.7085150271646956,3.767242270708599,3.248090942151796,5.975222584350347,1.7315009337607612,2.5684993292445553
sub-045P,limbic,2.741883250633178,5.475530945573406,6.577030910227415,3.1307884440900207,2.548155851904202,2.1147528892960086,3.0220688346798377,4.060277220816088,5.250120594922933
sub-045P,motor,11.96633245742843,18.195221806888444,14.134242285318456,9.842307917105996,6.286898191581069,2.0448971650229373,1.1592596250153073,2.3953054029708856,1.6552626913193138
sub-045P,salience,4.769945419990261,5.519489122396399,3.9259318631338953,5.128836389834927,6.867414331745228,2.4594992744397075,3.262022044621673,1.3914227102730732,5.4328674970989335
sub-045P,visual,19.293693999306807,7.437125782146069,4.429294894682283,3.213075823756543,3.590075614573503,1.9292071176227226,3.9840036151408937,3.206977293129614,2.448958383839739
sub-047P,auditory,2.269281460770702,5.000102151394604,17.593147987526436,7.974768773135072,5.214975016737382,3.4085820376112292,4.328798196823737,2.883390991216558,1.0041443698208374
sub-047P,dmn,3.101730885978546,2.616101464563789,4.540509733452731,4.085343927718979,1.4812257929925805,2.3769333680656977,1.66050633066275,3.13723464693514,3.967488038101114
sub-047P,fpn,5.220963171080267,5.188597655047092,6.140165538440375,10.63408524082524,3.79536605894271,2.3798691228042057,3.2421861010637314,2.690291731805304,1.9523609038241485
sub-047P,limbic,3.85528281720277,7.861656531008537,35.4708650135623,14.310604580242753,3.3326345373690645,2.2805021114297253,1.2549595959754614,1.7543537282446917,8.071887678944966
sub-047P,motor,2.1629336140380957,5.643045688108648,10.698431171772132,3.0264178319111252,1.1992780839889805,1.9444728661697899,3.319082079896649,1.2374846429754758,0.5132376526373426
sub-047P,salience,2.6517672057690387,12.132179471402972,20.347885669204096,8.861552535567633,4.597762326979422,6.8080603032611755,7.071468949068588,6.932914052470468,10.108311380769846
sub-047P,visual,4.22278527007501,3.1840990971539798,11.491310835291069,4.426762850321789,1.4700361570359186,0.9126763324067673,2.454066292102056,1.2985919444026899,4.874934509057458
sub-049P,auditory,1.0493612891555826,3.0031501565341037,2.049957256655569,0.986531538293234,1.6506769456621653,3.898184030492785,6.567505920097982,6.7079708238931,2.591610894092487
sub-049P,dmn,3.043121240253363,2.177004728135331,1.7651403355387467,2.6375166936108454,2.0628684240898956,2.3723022188042373,1.4367175008925976,0.8451159877729552,1.8175325999392917
sub-049P,fpn,1.9702311704461701,3.7930204002034875,6.222814264078764,1.811822470425805,4.857729873777951,2.9099486127124665,0.40266134382342944,0.5278316332446178,0.8362213671579846
sub-049P,limbic,3.686245364163692,7.255328336316278,3.9194504805423684,1.332182463364741,0.8064119489628705,2.0684627750006395,1.1861639909049158,1.8579527479930782,3.732916760835443
sub-049P,motor,2.3846673808679313,3.4318038498678884,6.358671225837743,6.205913387622351,2.881662943033156,0.4540536749085841,2.7486466818434034,1.163919952578115,1.6163758268631951
sub-049P,salience,6.857211612459798,1.824139533866465,4.613554400259798,2.629774104548387,1.2374999999072502,3.89930554423644,3.813370733262541,2.23516301631219,2.34963805694343
sub-049P,visual,2.5523501402171958,14.143390227490466,23.213632111947348,6.280837172198046,3.5038309137666594,3.3960670268944484,2.0044602296292675,3.1881666061902765,3.1649864161568786
sub-050P,auditory,24.210423660419984,8.668095209216853,7.245629028082808,14.27894297421155,8.813790742915977,5.408244079752332,12.237923662234936,8.790638055091401,10.249079209780186
sub-050P,dmn,3.3088503307492325,3.074300243254822,7.93127055561862,6.108946737997589,1.6442573614166494,3.39114569240505,4.58215028633217,3.4881731727522003,3.1311363858138037
sub-050P,fpn,5.556815373230151,4.868509180959862,3.2310766699574502,3.139401868317748,1.6544630640361924,1.796866657127431,3.5715193765922906,2.7309463624597,2.759719613607045
sub-050P,limbic,3.8372148930758754,3.6556231191302166,5.88418411873258,2.761254703437269,3.0726779521603467,5.530681724896778,4.583939618644923,3.6058568143745298,3.3352400569237672
sub-050P,motor,1.3063226100339793,3.3515601639424886,18.626135418586138,18.345711552240093,3.593827881876626,3.4510258408533447,3.1236495612199997,5.025053172365565,4.419621370039144
sub-050P,salience,4.683472554892587,3.253055070452488,2.876029043443637,8.591490845006664,8.792648133529287,6.8582129546525366,7.469523463981966,3.933036115050336,10.621387756957894
sub-050P,visual,7.457790104664615,6.11422669257857,7.481213105310327,1.26017276055406,2.019931806363324,1.576269182971653,3.546193820628786,2.5160034238520037,3.0525003678342846
sub-055P,auditory,3.522641782931076,1.9641919238109251,4.68334852655188,3.6426429782079794,1.398139584703042,1.1844602055900815,3.1839491452353452,3.0227394645648347,3.2459655031135934
sub-055P,dmn,1.741072985088273,1.6951281815145292,2.656577653156347,1.7139526162472232,1.705816211525283,1.6458793530693772,0.5095619857011554,5.137370876335293,5.864815026684604
sub-055P,fpn,1.0176356146085719,0.6877455800911194,4.7375259642412795,5.251971710752816,3.752514587149265,3.5441742485863945,2.2297821411601384,4.403993268964757,5.183524329556934
sub-055P,limbic,2.627298693607397,1.716037342057727,3.6266696033178274,2.647253610486005,1.4958253389878275,0.8788102459198552,2.719832998310235,2.347648385432692,0.7441469582836027
sub-055P,motor,0.8593630514331062,5.7688405071526585,10.322524600870901,1.6149110984190713,5.2664890280281815,2.039903329782813,1.9255790634802024,4.084822748937919,7.620734672111461
sub-055P,salience,0.9220182369409226,0.8377922201712309,1.4525262040366345,2.790633068154893,1.059193341498365,2.547969215786039,5.628732610038311,1.8902384372287173,6.106465093167187
sub-055P,visual,1.072713026235275,2.7800094329680514,6.002532842398028,4.8856644673240055,1.4117881917062634,1.6670702048743784,1.9418854985715353,1.4303774490968335,3.085843060549492
sub-056P,auditory,2.1829822320443295,6.85743829757422,9.400318224243524,2.960042333414151,2.1707544693028504,1.6076946344861707,2.55273011830382,3.433933488088077,1.4527788020046852
sub-056P,dmn,2.0694315284930176,3.1984998376807066,3.5518597758985924,1.8884210370717414,1.0115764555183617,0.69781632604718,0.9525767921945345,1.4946644123061137,1.2725758667756304
sub-056P,fpn,4.6051753119906325,12.330408854611196,18.779328930864793,5.37791336792849,1.9948210966504074,3.622108952560055,2.6591701768215183,1.4226900556135724,2.5648693020058673
sub-056P,limbic,2.5773768216145005,0.8277392433603179,2.4719757701851433,3.5659004485290167,4.095950160310064,5.468416256378584,5.134137478094597,6.523896765030904,4.622287478996824
sub-056P,motor,5.207303536330246,1.8755977359375997,4.129671002057627,7.110586590112329,5.38085728998964,1.2276847648050127,1.9120345792899287,4.68370372092388,3.7577581695323623
sub-056P,salience,2.134073353092532,2.7010630883814657,4.004879930550149,1.6460445200026392,2.2837887261471366,1.6947330547425636,2.627482862952732,4.806572819069562,1.5264852360009724
sub-056P,visual,1.2909752674354054,5.912044210965872,12.645034583279333,7.416556735240223,2.511138354210819,2.8071377124836348,2.953755979491658,8.469302924538269,5.28191229180375
sub-061P,auditory,4.308211351099699,2.6376153452342286,2.1550054656880997,1.8812387148506347,1.278711871653689,1.120243013332298,2.649909173174078,2.363015138441317,3.6649373121154207
sub-061P,dmn,1.8957433505533654,4.362644785655809,6.6775711187636935,1.3970198517526609,2.4871766883904627,4.33029574477585,5.901037704758559,5.269730931669784,1.931635284451693
sub-061P,fpn,2.609067161544093,1.4913015962329916,2.2822558571135816,0.8181705717283214,1.557733328253239,1.149413958102738,2.0332197602837785,1.8837159566025343,3.85493494858214
sub-061P,limbic,5.031005416540236,2.9470142678832256,6.3575398983615194,3.585044519349989,2.4407938687029,1.139963636091204,6.5674583537342155,11.882660231134551,5.41150820176809
sub-061P,motor,2.7193741912625145,1.5122162625372328,1.0966215423187529,1.2417097400776673,0.8511831719394813,1.5532268019120603,1.812001769215136,2.1667634379347693,2.8765088484312176
sub-061P,salience,3.0734943356586246,4.396302488381211,6.475555891681039,4.006434410362452,3.416359868046589,2.063635417044997,3.0196248001627315,2.3989822060250887,2.6768877390115398
sub-061P,visual,5.694752474674891,1.7694147971836087,10.337812000784442,6.881077874687998,1.0743444014434993,2.3111419713033365,6.6003649040764,3.6303286736913,0.41243512226637485
sub-069P,auditory,2.1930841085749107,1.8003656141034756,1.364889301846152,1.5572895821497108,2.5194373931417555,1.2739735539884947,2.4287383478690288,1.6394842137222516,3.743890796388429
sub-069P,dmn,3.8236416752607147,4.2014861596231405,2.4363116249113546,1.0052887689229284,2.071238706265237,3.2315897278143315,2.7126272210058198,4.794484799147465,4.674984460212005
sub-069P,fpn,1.7756815669880144,7.145725909728656,8.054051262053592,1.4826408790087946,1.5006110108383068,3.73607796875238,2.3423945845313376,3.414737289233396,4.521091986954932
sub-069P,limbic,3.1668764570103587,1.5283113577515197,7.812234980580907,5.0568042300729985,2.2685550244450896,3.030972755668944,2.149584915153944,6.911998233939797,7.995655389112015
sub-069P,motor,1.4997631983102098,1.9907270543532325,3.3362154729973774,2.1024410891859358,0.7147408689849605,2.697592837262255,2.2746731876803317,2.910256733781899,6.899256033620092
sub-069P,salience,1.3632630181466154,2.4368116426309125,6.265506953586035,1.7891042789565048,0.8877013343151998,1.0623871649454661,2.414059452173114,5.783759197435094,7.9684282330219105
sub-069P,visual,0.7121365391428016,3.561785124756856,2.473559289536884,1.7834006625414116,2.454446213186803,4.739941036614383,2.300110848394855,3.947743643819366,0.9977281369005986
sub-071P,auditory,2.6949069896119764,5.86187141039864,8.506281265105342,6.9341544606612,3.0424838393967204,1.4225773595771432,1.554311714437305,0.577247041087929,0.9977262354777651
sub-071P,dmn,3.002569448385367,2.955961218891234,5.0829916443682714,5.074310865429696,4.429902884580724,3.4749802006345685,1.9616512536424524,2.647171927528652,1.1333969203198244
sub-071P,fpn,4.217765817183657,3.6804861275264575,6.417277933213261,6.554096804432427,2.4392161991774888,3.74081548341708,4.445020184124515,2.7173358582735574,2.0358306420295422
sub-071P,limbic,0.9037123798714561,4.236516865385805,4.663638052323718,1.6582517050760988,2.1254458104943574,2.7287859367966734,3.940992223157637,6.214269446573021,3.7539361094076718
sub-071P,motor,2.1030763349002255,2.860922142256487,5.635665469256102,2.0914559213676998,1.3185364923172112,1.2576269222802936,4.579234159066047,7.8590909576337635,3.159020633888406
sub-071P,salience,5.1682507435508365,7.2304847645133385,4.7105949428702765,3.910625641721701,3.5446712229814734,1.3541645071518527,1.0101867075156068,3.9416262263723523,4.136676302291843
sub-071P,visual,4.498839291350923,5.152266703013558,6.871563449362688,2.437107242510117,2.4700015475023624,1.9805592081217498,0.988259601205973,5.463416311499156,5.62000161538416
